Narcissus,Agrumen,Oud,Jasmine,Amber,Neroli,Indole,Vanilla,Frankincense,Bergamot,Galbanum,Magnolia,Sandalwood,Cashmeran,Citron,Opopanax,Aliphatic Aldehydes,Vetiver,Scent Quality Score
460.556,410.787,684.178,112.065,1068.441,922.148,951,673.189,362.041,1334.075773,152.601,690.608,865.023,5196.331354,213.135,49.204,680.909,826.423,8272436.926
477.325,222.144,682.754,275.164,990.443,856.029,953.229,501.047,300.473,2790.140743,296.809,620.204,892.615,5089.098408,94.835,177.046,530.806,810.118,9310667.922
470.101,263.471,661.864,246.674,1035.404,773.293,936.836,505.26,391.253,2413.139894,236.363,902.329,878.57,5066.247291,0,152.793,754.401,799.074,11195241.33
502.824,344.629,697.107,238.355,986.165,860.861,910.065,524.855,346.515,2396.584042,213.293,860.014,909.066,5292.752124,61.442,172.816,615.811,812.223,9972509.15
460.952,259.436,610.904,105.627,1005.765,819.407,988.506,563.886,403.628,1496.956605,175.922,873.032,971.318,4723.197184,123.998,137.608,751.838,823.296,8193764.115
449.894,420.629,703.641,397.819,1029.01,997.224,895.433,548.146,331.413,3486.702261,165.479,878.07,1039.412,5602.578829,30.852,131.952,666.855,779.738,14959623.16
498.62,404.149,709.69,121.393,874.738,932.473,1005.454,455.84,458.306,1325.726934,167.728,737.404,793.74,5385.361837,182.328,38.268,755.642,808.803,6718817.03
487.909,360.848,705.175,143.662,941.057,842.709,961.458,577.855,273.166,1486.514778,293.392,763.334,914.936,5354.269731,0,111.19,966.404,811.317,10493907.96
455.762,398.4,725.325,155.845,927.155,1000.36,950.35,596.344,303.817,1875.414438,204.76,795.192,825.061,5320.769991,90.016,128.584,641.988,790.07,9247661.799
493.141,256.596,689.664,238.496,871.834,975.686,835.461,521.998,266.02,2470.963391,338.82,677.152,855.61,5396.865616,153.58,123.578,611.547,794.77,9891101.426
487.307,404.913,703.046,256.8,787.844,899.209,1006.453,695.188,384.988,2556.019245,90.607,933.324,826.492,5441.379896,57.504,80.406,684.908,816.202,14204831.63
468.561,449.355,654.498,287.805,1044.726,943.53,982.857,614.357,447.347,2721.272477,163.088,895.289,977.436,5058.352527,266.327,184.611,652.859,812.934,13260912.12
531.099,372.281,729.747,227.846,960.678,791.286,1129.889,577.505,406.329,2208.014967,186.829,847.327,866.536,5596.548381,110.197,141.967,711.823,767.648,11445979.05
504.487,380.068,679.542,157.162,998.45,940.834,892.026,649.129,312.847,1724.270462,172.205,598.231,825.247,5191.351918,119.701,165.113,643.089,753.491,9404897.021
480.842,415.705,715.197,168.524,972.201,894.731,928.697,549.217,306.334,1952.306581,134.261,654.606,775.635,5327.454833,141.869,68.881,700.359,789.289,9664524.389
506.418,318.581,645.654,248.794,915.915,865.42,891.718,616.257,435.507,2357.990689,344.26,656.288,873.134,4961.534077,52.116,179.54,715.061,771.241,12578630.15
492.318,270.717,728.247,78.283,1031.106,861.242,1007.38,530.107,417.795,1232.906129,374.538,730.399,994.098,5541.840046,55.535,172.404,562.734,825.769,5811785.593
442.928,385.578,688.517,211.435,937.038,946.382,902.196,589.515,438.858,2242.87503,335.762,687.211,940.208,5152.654172,27.205,30.753,625.323,802.4,10347684.48
475.691,469.492,649.216,294.975,1030.809,946.326,989.759,551.645,394.019,2623.956197,327.675,916.669,784.987,4931.202032,0,118.764,689.85,809.452,12533923.57
487.628,315.562,652.197,61.663,930.817,939.583,1065.456,452.353,454.023,1275.931436,293.779,656.695,1014.187,5017.803305,151.556,49.391,711.411,782.565,6155844.798
466.988,386.601,704.547,293.316,1086.473,790.89,883.133,491.373,294.798,2694.693793,240.351,590.542,869.07,5317.875398,180.647,102.401,525.34,767.82,9161287.405
471.185,367.665,648.88,223.186,1056.09,821.017,857.047,434.134,380.397,2333.064299,244.429,709.794,827.346,4990.361822,74.748,70.585,592.489,796.082,8177300.384
453.843,297.64,658.382,199.825,842.879,918.052,881.973,503.057,428.692,2051.435676,333.391,663.541,983.459,4967.23938,77.796,199.353,898.799,800.889,11169658.7
472.175,273.765,698.819,254.112,1019.784,757.705,774.272,513.394,307.596,2689.869614,303.142,736.513,887.671,5391.546966,66.851,77.234,598.466,818.456,10286278.92
444.575,323.43,625.889,231.898,982.126,777.374,967.126,557.469,389.401,2228.236771,375.918,824.806,925.307,4815.991388,194.684,264.064,586.571,817.539,9378746.66
502.838,361.594,722.871,190.475,959.459,809.282,937.529,574.334,471.293,2054.881449,324.768,692.592,894.346,5538.753589,93.853,119.68,642.023,789.995,9856668.662
470.869,397.922,645.302,264.336,1001.854,824.527,894.664,555.671,390.009,2410.155454,195.635,893.013,879.256,4796.302851,227.45,260.706,755.003,797.36,12339187.06
451.946,314.991,667.36,113.969,917.196,859.189,920.76,546.68,332.265,1525.923037,148.234,664.8,826.022,5119.57994,217.398,66.824,546.271,749.643,6361941.913
478.084,397.437,739.879,266.588,995.743,892.298,913.913,648.649,388.16,2531.662155,314.726,805.007,660.003,5602.867073,182.202,236.179,471.265,833.98,10074207.75
453.53,198.923,608.802,299.701,1049.757,818.314,911.822,596.851,364.152,2803.481112,151.518,851.198,874.296,4817.762609,14.855,33.043,601.007,792.338,11773476.1
483.168,327.989,705.618,396.646,1113.104,859.578,918.884,617.879,414.773,3557.544863,230.319,818.804,794.463,5445.822325,205.03,158.969,895.005,818.372,21932804.04
459.865,342.189,652.111,62.192,962.018,843.69,915.114,649.176,407.677,1262.791144,250.1,731.819,820.439,4921.340029,157.598,91.082,734.747,774.629,8029822.452
493.155,339.854,688.12,317.583,973.58,1070.047,866.861,597.323,398.787,3174.870427,292.355,691.968,897.363,5071.455291,63.327,136.008,801.141,818.511,17414706.04
486.244,328.137,671.134,157.784,1069.02,956.363,790.362,481.353,383.469,1838.355062,262.964,779.007,956.459,5199.510463,128.49,165.629,874.333,772.316,9927283.916
459.694,281.548,656.139,304.904,1118.385,835.925,904.184,479.519,372.83,2833.252338,313.527,806.232,862.143,5243.883472,252.697,63.741,606.491,768.195,10332985.76
478.317,360.514,720.332,276.353,897.048,921.722,923.722,604.791,412.531,2733.229759,175.249,699.849,894.511,5355.813951,145.219,58.529,837.16,813.486,15893952.94
476.171,440.879,671.097,173.573,1037.577,882.383,1049.491,627.092,380.056,2036.893026,376.716,865.609,904.001,5009.456809,177.577,95.125,749.245,814.617,12084323.39
498.93,457.959,701.399,121.611,934.095,922.832,969.625,494.949,432.231,1503.093506,266.487,727.985,846.31,5406.372876,141.841,84.399,635.155,820.43,7114544.748
486.427,323.532,705.272,178.782,968.945,905.997,938.361,555.703,485.688,2033.384343,272.02,840.926,933.21,5325.000378,74.212,146.099,832.727,799.35,11568533.11
460.783,289.546,681.861,112.848,1197.548,890.812,882.061,567.577,350.907,1668.077207,215.309,831.517,961.353,5348.521696,136.735,68.153,738.828,849.996,9051655.729
486.266,441.095,675.016,249.835,870.801,849.512,1073.037,568.858,485.352,2364.602013,291.453,846.126,846.435,5123.501035,79.242,45.715,726.787,804.641,12109245.33
441.307,384.715,624.411,244.666,939.59,819.917,969.797,526.081,352.382,2211.134389,354.061,621.23,896.517,4913.782083,125.908,215.006,697.824,756.192,10195976.14
448.373,453.088,705.259,289.811,743.157,747.605,1016.477,540.716,413.645,2795.338223,260.834,820.644,822.247,5395.966014,221.283,20.742,620.232,785.094,11443824.91
462.721,372.508,681.992,213.782,913.869,953.35,816.643,651.777,466.381,2081.013465,262.356,719.319,1065.137,5260.673245,0,115.541,682.679,773.297,11324054.12
508.402,263.747,613.475,324.034,1005.167,1013.858,1085.552,465.248,327.83,2709.837607,282.541,577.59,929.368,4786.550562,0,133.546,668.607,818.949,10515506.01
493.797,322.915,709.53,253.526,1083.349,929.014,945.401,614.144,285.667,2514.600925,278.266,745.069,1039.732,5375.075424,47.061,99.55,696.914,805.142,13008314.28
458.303,348.69,634.073,241.326,941.784,806.566,905.095,610.711,362.261,2325.257195,260.457,675.802,902.747,5027.517148,148.84,151.838,754.5,842.985,12741822.67
493.426,353.457,679.25,75.883,990.495,890.351,839.041,583.967,287.486,1274.675639,268.419,685.069,991.6,5213.889686,327.062,144.508,967.167,841.506,9389800.956
469.599,365.917,695.267,242.653,966.213,854.255,1018.052,600.01,374.006,2515.870053,232.708,705.465,700.15,5171.279406,108.724,100.532,615.164,832.181,11396373.44
484.96,360.13,657.757,227.004,1017.624,986.888,1034.86,607.441,367.462,2408.919314,325.985,613.812,954.383,5245.395781,85.014,86.106,655.479,794.774,11827362
455.628,262.527,629.631,261.224,904.618,918.543,964.078,621.865,395.389,2491.62553,345.186,695.093,761.95,4752.352544,228.35,50.956,746.377,824.406,13469133.04
447.692,378.674,634.752,265.25,937.792,914.108,815.684,497.327,434.946,2517.774004,142.422,856.895,979.955,4853.502505,263.511,242.479,731.738,827.882,11159168.25
495.932,188.567,714.542,203.134,973.557,857.258,852.091,471.062,502.113,2212.492072,295.682,800.764,1059.178,5491.395665,122.207,149.614,671.441,795.956,8937205.211
493.613,290.156,685.889,240.846,969.661,839.497,900.899,442.399,398.863,2250.727417,244.233,760.307,761.532,5274.402798,28.997,18.395,721.494,825.695,9251984.656
482.334,402.872,619.164,296.906,917.233,870.464,929.401,547.901,332.409,2689.137897,273.746,757.465,980.579,4709.499092,122.082,142.57,674.292,736.969,12173156.57
432.163,293.984,719.21,246.534,1001.811,1075.607,959.536,544.707,292.266,2528.88209,287.549,767.898,849.073,5583.117463,45.469,107.141,650.245,821.781,10876853.6
482.833,388.305,674.479,270.502,1004.651,904.612,906.435,601.081,384.278,2698.29084,234.276,686.073,866.135,5085.662675,150.216,218.198,851.976,797.641,16064114.45
459.527,386.786,706.037,181.656,1002.687,898.689,1063.838,607.854,386.863,1939.568764,201.104,676.904,898.057,5246.100852,86.339,172.112,613.291,824.445,9335532.873
477.471,326.407,655.382,178.777,1004.918,974.634,888.339,523.131,505.435,1921.037864,375.699,589.157,784.414,5120.347038,106.884,107.373,852.73,808.368,10699417.38
507.826,416.915,753.816,344.688,966.909,1023.058,972.504,656.265,319.916,3091.615341,291.978,835.481,970.488,5609.729067,151.095,119.688,658.054,801.864,15831932.43
452.404,364.512,740.03,212.044,916.573,967.738,888.633,562.127,385.727,2111.115536,290.433,731.798,934.451,5796.195927,191.078,92.94,902.817,805.901,12773596.81
452.246,461.161,630.11,261.099,831.53,958.831,977.362,615.271,476.479,2632.409514,266.387,680.384,864.329,4875.692927,107.216,25.909,668.466,843.912,12962701.98
448.894,357.641,668.167,251.245,955.375,856.801,871.864,580.296,352.16,2376.154532,241.139,727.074,1096.743,5167.303202,251.09,176.829,662.578,785.259,11158895.72
491.257,415.625,751.292,322.929,866.072,807.443,832.729,544.559,353.822,2879.937772,151.001,839.973,769.589,5387.096961,125.905,144.171,583.838,829.21,11336965.3
472.274,285.395,692.47,307.474,951.628,892.281,970.929,641.446,513.282,2879.658983,226.997,840.338,1009.622,5480.187488,248.567,275.568,890.884,762.224,18473573.94
466.694,323.49,717.189,198.534,1017.445,896.381,852.621,546.358,446.371,2241.575076,444.092,688.519,798.734,5430.568504,89.53,220.56,735.411,810.641,11205316.1
485.108,334.265,662.013,151.172,950.7,941.914,1057.732,476.296,340.474,1700.101304,298.056,784.7,780.085,5172.9311,306.107,188.742,712.813,753.4,7930513.455
490.933,365.929,632.665,250.537,948.992,983.096,1043.981,641.933,425.219,2495.053707,303.191,927.013,938.554,4896.173917,117.547,17.37,625.227,820.03,12315741.25
512.925,296.188,680.4,161.04,1021.975,944.704,990.683,559.783,355.682,1870.516342,301.566,677.178,941.78,5161.083344,136.47,259.362,782.874,809.678,10409053.81
452.994,410.933,699.163,203.033,1009.297,924.165,1039.975,561.982,262.865,2251.812078,253.43,920.23,790.866,5327.586167,106.827,121.849,800.648,782.811,12377328.04
444.834,323.144,678.297,187.025,1117.911,928.12,899.332,634.742,459.395,2037.311752,118.685,767.393,745.391,5070.811651,114.496,55.697,694.37,826.368,10919618.6
478.799,292.907,704.759,204.369,1032.166,951.474,916.528,479.653,291.425,2136.845114,225.894,803.688,952.095,5329.571388,7.327,62.356,644.364,804.986,8646017.051
485.223,338.521,700.683,212.359,984.25,895.94,706.454,505.01,531.896,2078.069582,291.178,622.55,676.436,5315.859987,130.878,143.573,503.649,786.545,7411459.743
454.222,342.481,688.765,138.201,969.113,956.849,943.346,560.611,445.756,1648.447667,200.224,735.892,896.912,5308.65744,278.752,132.533,502.704,842.231,6619880.702
483.084,310.4,679.523,186.431,1003.388,906.183,984.594,645.734,317.717,1999.096103,192.658,1046.993,832.754,5212.30458,89.258,165.797,589.294,733.439,9708355.68
489.403,490.255,672.294,227.455,991.838,964.003,958.752,524.256,409.4,2265.26769,334.974,913.229,882.671,5222.96769,129.86,243.38,847.651,793.58,12683155.07
432.515,251.821,638.636,200.67,914.768,823.003,906.326,497.297,370.99,2157.574188,205.567,797.107,1001.217,4878.337854,144.389,146.397,750.617,819.408,9764001.261
473.333,400.247,700.397,320.197,935.196,954.124,939.813,486.797,381.201,3050.27283,168.784,800.182,909.241,5391.316896,162.116,219.348,794.007,785.999,13953776.06
475.097,304.348,684.433,160.185,1068.206,929.153,953.744,609.232,381.604,1716.49232,272.16,457.725,921.677,5275.247326,22.616,217.339,490.526,777.246,7130761.15
477.179,325.75,677.713,14.975,956.838,978.047,964.552,798.809,374.588,721.2880507,328.361,711.734,880.677,5171.014074,41.664,81.918,607.965,811.493,5576614.499
462.261,319.32,636.424,283.806,1023.465,851.655,855.213,451.475,477.106,2753.235064,219.382,852.43,895.55,4973.599314,71.13,1.462,953.666,786.698,13908176.98
424.659,266.05,641.077,248.433,918.41,974.113,930.663,488.937,360.374,2495.700345,96.518,737.718,869.907,4767.964699,56.331,151.378,752.909,812.58,10808761.66
456.685,303.045,646.839,232.433,918.207,768.228,1048.204,549.511,300.184,2496.275972,244.84,856.274,740.003,5071.035417,138.661,59.318,815.522,779.912,13146148.7
444.752,363.987,742.796,170.107,1082.814,922.626,821.308,441.032,342.195,1904.045916,216.451,731.484,963.147,5755.724531,0,203.693,783.849,817.241,8659984.454
476.612,391.54,655.956,84.682,1081.956,965.125,884.038,577.285,466.179,1248.49158,300.311,674.555,811.424,5064.598276,204.014,30.336,617.889,828.841,6739748.698
477.419,321.406,650.13,255.45,1082.462,923.522,924.195,548.71,321.089,2485.436777,86.807,801.41,853.054,5107.579186,0,98.532,634.425,803.063,10671756.71
443.401,422.38,706.485,288.537,998.102,900.51,958.04,524.871,348.981,2720.130209,288.736,784.425,820.814,5374.96749,177.558,96.746,634.946,803.672,11295837.67
472.269,289.819,712.003,198.656,913.347,795.253,995.112,609.922,340.164,2004.417736,420.257,806.46,825.207,5484.418237,177.554,133.995,894.237,805.366,13058790.9
468.601,377.523,688.194,213.667,994.049,878.333,961.506,525.782,489.376,2203.882642,193.919,820.623,721.063,5380.205148,90.704,121.028,677.347,837.904,9991091.62
450.516,321.622,674.514,200.338,993.469,967.427,901.075,540.178,355.369,2128.232381,294.07,1005.645,908.263,5133.042728,97.852,180.076,572.538,801.117,8681022.948
495.827,343.62,708.094,169.202,902.022,716.607,994.847,583.976,362.422,2003.520745,187.131,706.303,869.408,5340.399814,0,78.973,644.316,796.454,9606364.03
464.982,263.827,712.018,283.853,917.476,1001.172,995.531,467.026,309.191,2650.834186,258.218,836.851,748.065,5506.354226,116.521,52.866,810.348,759.839,11957688.66
449.963,478.482,671.986,132.347,984.738,799.975,830.586,741.081,402.096,1593.131442,452.667,944.203,877.316,5171.771954,199.289,87.086,729.523,774.479,11148400.72
485.391,396.846,676.58,260.561,994.437,910.994,915.362,627.385,382.459,2517.331609,245.293,866.949,857.829,5321.034064,108.441,116.034,702.487,788.358,13402560.05
474.84,355.813,625.3,228.287,861.697,790.517,967.528,599.372,454.228,2314.517952,340.245,624.225,952.579,4756.941581,256.347,132.777,619.485,790.59,10678384.68
505.004,400.865,711.86,240.685,951.326,967.021,999.824,416.788,428.654,2365.302243,214.073,772.759,1053.596,5671.030918,22.256,111.666,836.833,805.049,10565336.03
417.93,381.92,607.285,314.625,1005.656,828.991,955.463,453.828,390.906,2894.237962,125.571,692.564,799.75,4593.483188,89.086,219.156,497.174,820.69,8437046.537
451.048,221.557,699.41,319.735,858.043,948.179,898.837,518.39,335.757,2887.655382,197.403,674.701,955.679,5467.537972,117.51,92.078,440.134,804.688,8274978.929
473.743,335.512,724.373,271.055,838.873,923.333,916.689,584.278,371.503,2500.209702,241.835,949.022,903.294,5334.870943,225.404,121.337,703.067,866.782,12333991.78
445.329,437.795,667.749,6.535,1062.488,892.974,891.282,526.037,385.255,768.6376936,269.602,686.438,841.49,5237.445385,61.096,102.567,686.323,789.141,4988390.404
484.383,410.226,690.639,301.89,1064.476,945.032,914.436,563.175,359.502,2986.868618,250.381,862.19,864.402,5267.509711,105.69,192.187,801.76,773.276,15897040.82
493.478,336.576,639.855,323.548,1001.434,987.656,936.863,429.058,340.58,3053.952064,211.83,599.946,864.659,4999.586376,75.513,117.65,849.767,801.011,13275963.26
457.646,401.845,627.998,224.167,1054.185,773.908,840.754,547.515,321.319,2273.424775,301.433,756.067,814.747,4959.23161,43.303,43.767,656.805,829.807,10430805.56
459.248,376.894,628.614,194.536,1012.562,749.585,989.145,484.316,403.914,1997.730543,342.631,611.203,959.29,4959.492948,10.231,150.694,529.221,820.05,7267672.816
468.09,340.158,684.997,126.371,972.814,786.713,919.465,464.606,376.35,1831.392101,138.294,728.582,904.762,5275.618704,51.784,77.282,816.594,780.876,8911569.525
463.487,380.551,667.959,152.484,1101.392,945.067,849.165,433.265,430.162,1838.586996,236.086,752.2,984.768,5200.633471,186.667,128.619,768.857,783.017,8344266.632
474.536,399.425,681.068,204.386,981.735,967.17,957.049,595.141,307.917,2149.001621,124.607,679.557,949.119,5342.111821,162.516,127.487,696.139,827.39,11023204.66
445.671,362.369,705.625,395.491,949.309,818.106,902.335,530.255,300.2,3423.931653,283.508,851.139,1006.774,5390.276484,62.492,145.388,748.371,775.446,15698661.14
462.883,361.038,705.106,222.228,886.648,815.315,957.938,501.013,247.738,2267.110143,321.742,748.079,784.418,5474.250725,169.669,64.177,570.258,770.313,8566755.782
514.675,444.78,664.372,395.007,1045.62,849.124,964.42,596.011,369.584,3511.50373,416.821,772.475,827.024,5230.350096,13.649,124.227,581.509,836.034,14882762.99
490.409,403.825,726.839,254.478,1052.287,1047.394,1032.719,634.74,327.057,2555.548001,293.504,658.732,888.407,5406.714429,0,55.675,585.638,764.728,11877237.96
494.878,392.02,679.465,147.784,907.834,776.526,959.77,670.772,314.019,1512.161186,378.367,684.51,827.868,5290.203096,0,141.89,744.313,747.032,9830919.57
461.021,324.428,717.573,316.903,868.756,927.102,880.177,588.441,227.696,2944.278491,294.791,809.884,821.889,5792.372727,91.396,39.698,770.636,799.547,15377814.53
477.096,495.085,733.981,160.127,937.415,834.347,891.023,447.593,346.301,1814.15615,284.989,779.467,875.822,5559.523552,0,53.69,631.054,772.103,7521093.814
448.603,425.462,711.237,132.63,905.569,769.485,961.568,674.463,325.982,1614.146087,244.611,844.932,808.706,5297.948131,70.373,239.366,547.83,744.173,8086204.294
467.397,388.846,669.949,298.42,974.004,853.453,988.214,523.259,365.81,2766.067709,155.999,758.926,865.795,5169.796192,120.145,76.154,765.49,839.284,13191214.78
469.845,451.698,645.15,157.057,1092.758,1038.42,819.419,534.728,414.326,1769.946916,79.73,876.141,814.851,5068.438212,79.37,88.886,756.835,827.219,9435304.022
490.684,417.571,744.558,399.203,925.799,995.992,1010.646,520.293,473.83,3274.670741,289.172,782.59,897.118,5858.687287,53.721,172.948,713.464,817.824,14523552.54
474.082,328.95,646.234,340.936,879.613,874.186,884.574,544.367,476.82,3188.235329,373.784,832.53,795.465,4997.018689,192.596,107.676,769.061,816.161,15521945.63
461.297,355.458,690.01,254.499,1016.952,891.081,832.739,504.549,364.186,2621.045541,305.391,656.097,945.012,5281.31439,115.062,30.467,676.003,765.529,11073475.87
495.373,313.298,670.075,67.035,898.749,849.136,768.055,539.483,309.537,1115.959242,245.328,745.813,934.866,5093.450729,0,75.641,779.198,762.621,6718584.352
477.753,377.92,680.501,245.208,1105.937,783.362,830.138,545.033,428.278,2561.502203,275.983,905.874,797.619,5261.190664,37.989,101.54,689.42,818.578,11986062.63
502.55,453.149,685.626,206.749,972.64,786.474,976.876,647.057,333.019,2164.337739,234.608,754.827,798.079,5317.172301,85.21,51.975,766.723,776.114,13158372.59
497.852,449.96,749.681,268.921,1024.924,716.08,958.668,665.798,387.29,2704.710062,276.592,776.486,911.568,5556.336948,220.801,147.442,867.336,756.871,18136698.74
482.756,348.517,710.512,162.157,867.01,758.663,848.818,500.591,326.816,1824.260885,307.785,766.19,895.74,5470.324447,120.625,88.163,583.665,798.134,7438306.554
426.925,274.588,675.478,143.979,922.421,863.966,888.616,560.853,448.917,1665.238193,186.194,785.426,830.731,4942.825505,160.331,41.99,701.244,757.815,8255811.148
423.006,303.968,686.681,190.783,886.291,707.49,1009.588,578.439,434.926,2053.56715,326.119,698.525,847.77,5060.293245,228.112,33.841,605.199,794.627,9012528.887
487.064,407.797,675.43,141.071,1017.541,873.371,876.125,481.605,453.124,1616.312726,280.843,829.853,864.528,5370.102485,29.109,93.771,769.46,801.839,8340021.332
449.336,270.084,760.042,226.664,1075.553,837.984,942.698,494.6,396.52,2327.566817,279.934,555.341,677.381,5771.712448,110.506,67.631,821.585,807.713,11354870.13
489.34,312.761,734.391,195.899,870.405,920.969,904.407,572.208,346.161,2245.37798,289.562,609.284,818.833,5365.720385,0,81.526,710.494,822.632,11154942.6
492.155,422.783,665.829,229.199,963.745,940.854,926.64,501.082,382.272,2271.95724,223.878,716.032,1018.401,4982.134548,46.278,58.767,686.809,763.338,10116477.9
476.641,409.776,685.184,147.023,1121.834,754.502,1004.303,478.872,448.586,1767.783293,205.758,731.392,916.95,5262.143306,139.939,35.417,647.047,819.637,7790845.263
472.517,331.868,671.817,152.29,1026.67,1047.312,931.737,581.701,297.608,1741.787138,260.897,682.376,781.864,5183.861339,110.087,0,733.014,779.14,9505562.511
444,303.218,683.778,268.039,1111.872,813.99,988.417,578.272,364.693,2618.61849,315.256,795.708,945.486,5378.26343,0.969,83.049,685.193,850.271,12455736.68
472.776,361.404,621.703,297.899,970.914,863.31,1016.348,480.015,250.869,3006.699595,284.733,815.841,826.645,5050.47843,68.36,161.139,750.521,775.351,13033625.69
460.013,275.399,703.519,329.153,896.504,686.038,1066.533,627.809,501.721,2971.410376,171.781,902.148,1073.128,5391.760106,29.283,156.64,971.933,807.081,20013149.84
486.657,356.452,626.313,133.266,951.194,966.748,1059.946,645.898,433.062,1520.653206,177.879,695.845,957.983,4609.706497,173.665,170.797,662.353,835.751,8586680.306
466.526,377.943,746.332,353.538,1073.1,956.121,965.95,468.493,433.875,3338.27918,187.674,770.817,887.412,5927.598169,183.617,122.095,657.779,832.008,12516057.58
470.022,378.051,651.764,272.648,978.628,825.22,962.056,596.275,390.698,2602.499132,220.948,809.607,954.032,4855.688679,203.58,53.866,655.847,803.286,12345378.4
468.648,416.295,596.984,252.754,979.376,937.691,904.6,566.554,330.695,2431.661844,167.646,753.07,836.98,4629.819414,165.276,124.244,446.605,761.932,8315720.252
499.172,332.213,670.567,145.626,821.224,962.308,873.672,478.738,519.318,1812.801353,294.066,759.48,875.666,5215.3345,8.171,67.388,693.291,796.877,8113076.332
477.977,383.52,621.377,197.968,943.137,880.813,976.779,645.79,403.364,2272.688393,203.573,584.985,835.798,4871.778729,40.987,112.297,629.199,788.101,11331519.63
467.088,394.628,692.435,153.309,1020.886,903.883,1035.21,522.521,361.96,1864.534273,237.435,801.571,914.601,5212.804179,0,72.583,589.09,794.935,7945173.502
443.53,389.014,707.765,238.167,1167.31,840.784,1007.872,580.319,338.979,2459.261024,297.193,891.369,794.565,5546.685389,277.884,89.223,774.733,843.883,13397360.74
485.063,358.519,717.246,182.494,986.656,799.895,1021.325,558.484,424.118,2050.195372,144.684,687.818,1029.07,5475.531001,0,105.665,678.32,823.865,9862732.844
488.043,341.151,678.682,256.907,935.408,897.391,1060.706,547.69,321.624,2584.741418,138.717,837.934,879.821,5281.410786,177.3,211.521,792.209,784.11,13285886.6
490.784,385.029,695.136,225.484,1028.99,847.609,890.065,638.078,395.644,2281.703538,324.126,811.284,992.291,5363.806832,111.257,0,744.711,816.22,13222635.47
461.057,323.324,633.969,214.415,1034.696,929.713,921.04,616.839,411.99,2444.405705,300.019,852.688,789.601,4853.710749,73.142,201.032,574.637,743.571,10795020.38
518.641,371.718,683.213,257.092,1038.964,895.824,961.119,545.688,383.882,2551.536044,131.33,630.965,907.965,5228.746644,37.642,35.066,778.996,808.621,13129309.81
498.616,327.51,609.048,222.801,860.658,801.596,832.773,393.062,400.601,2254.141414,168.174,693.054,934.584,4968.431087,154.595,75.556,674.491,822.043,7985169.404
472.158,389.821,715.149,185.533,993.373,804.989,895.801,480.839,314.576,2051.791105,264.062,763.933,913.651,5359.270314,111.208,79.752,613.842,812.146,8268955.188
475.12,307.951,702.221,47.369,1090.666,724.758,912.586,736.466,416.07,1059.571189,258.939,839.071,840.128,5257.569938,165.639,63.522,608.378,836.575,6858109.703
443.231,372.529,660.921,255.304,1002.011,688.942,1006.905,632.616,386.266,2449.954929,289.269,798.341,693.5,5054.062004,106.001,0,824.839,789.613,14907831.71
472.775,417.817,639.699,104.044,886.69,934.586,977.099,668.308,378.379,1464.215026,349.64,793.422,877.459,4861.511777,130.686,143.512,803.917,782.923,10120435.89
500.715,334.195,698.68,203.488,1053.184,790.752,1001.412,541.838,415.169,2169.577486,205.944,816.56,715.933,5427.358861,70.721,0,671.814,791.997,10118619.32
451.472,314.495,737.312,245.989,1081.319,789.881,884.004,429.121,406.807,2361.29702,288.045,866.908,894.129,5554.819983,49.14,133.641,689.793,736.832,9091561.948
480.569,395.935,674.005,244.837,977.427,841.994,983.983,581.221,411.45,2541.314131,247.161,838.033,793.118,5220.705183,135.083,84.587,740.957,771.859,13217596
442.668,392.56,670.096,269.893,979.027,856.998,989.014,605.291,439.001,2345.194506,293.993,870.382,840.1,5170.459118,110.497,209.177,614.72,808.064,10900624.95
479.034,229.161,689.416,163.406,1021.446,930.516,977.185,362.665,264.519,1781.013726,104.304,695.072,936.024,5237.374097,118.029,94.294,961.226,778.207,7995203.804
449.756,336.188,707.705,147.047,1258.324,792.086,944.36,662.16,248.294,1521.446026,155.409,1026.53,819.029,5296.685084,110.348,130.986,775.806,814.758,9968563.949
471.555,330.332,661.363,180.807,1048.794,903.727,915.035,580.888,292.515,1897.23882,338.191,679.68,897.878,5229.957192,106.98,178.69,779.69,809.376,10747125.41
498.855,327.275,715.927,84.667,1051.212,938.92,910.628,441.975,426.559,1310.314383,40.82,852.085,906.892,5331.145656,148.154,98.89,678.368,794.327,5962151.686
442.916,307.223,649.141,192.285,831.542,1124.577,941.232,466.209,465.448,2146.397063,199.659,745.082,812.439,5004.576512,191.686,92.38,568.249,829.984,7474365.21
413.801,256.917,658.249,277.242,1003.042,1015.543,1067.413,621.446,445.792,2626.971529,288.338,930.64,870.488,4992.904039,217.806,2.545,654.559,839.729,12528063.63
460.203,333.275,632.303,150.237,885.792,1002.109,890.913,689.383,375.316,1780.298409,238.388,650.658,893.526,4799.358848,60.085,87.075,722.825,806.904,10786067.18
466.664,389.38,673.376,242.651,975.068,921.62,982.019,386.714,417.439,2362.731364,329.921,708.092,879.829,5117.634791,65.761,90.804,676.585,819.889,8408926.225
483.467,399.644,561.168,190.741,770.076,935.902,784.171,567.25,331.985,2095.202648,194.481,818.868,832.701,4294.597285,77.45,51.395,550.68,808.299,8569320.582
457.061,404.88,712.67,223.548,969.178,948.078,839.863,509.096,335.428,2338.228432,148.526,763.489,925.018,5322.99102,96.271,128.577,772.239,788.187,11241870.97
